"Data Source","World Development Indicators",

"Last Updated Date","2022-05-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Dominican Republic","DOM","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-33.356799609093","21.5705965570283","23.7238942594425","16.8374966126071","19.1788931963517","19.3541822661529","10.5575085815306","17.9689708749836","20.4276191390512","18.2742399974908","17.184522380505","17.8958206645937","-1.55091420822536","-8.63525201427491","17.3262411862842","12.0345137141633","7.60974471103748","8.65401435672139","14.1429457947122","6.34772067859711","6.93058716155887","9.88058813419776","8.49970558368276","9.18432964152428","12.105545410125","12.834607398428","9.3381614162872","8.0792258527232","9.71576484075912","5.97395752334564","",
"Algeria","DZA","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-7.90216593855153","-4.04920735951835","8.13664538259514","15.1040086037482","-0.0959226292086755","-10.3343779989584","10.0208408173613","7.16825386372447","-0.189912530098195","-3.7841617383443","-6.99705136588498","-2.30373605456583","1.50820777586664","-6.33990475369463","21.5690723600714","-6.99275080381528","-8.6510904285638","0.504068361473087","8.1008628376916","8.3256055760312","15.453258776477","6.35272335483984","1.51267542430202","1.06403901003075","8.50784373762552","14.2959799680155","",
"East Asia & Pacific (excluding high income)","EAP","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Egypt, Arab Rep.","EGY","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","-3.16791456611876","-3.11968024066335","0.565092118416628","-9.31164222649354","0.802685988815154","17.5847904712442","-7.80148477340702","2.03007518796983","6.2380658656941","3.06872172823914","1.88245857953887","3.43556713237034","3.15863419854582","-0.674911053857901","1.06753529312913","3.20463879516689","1.67092489526851","9.10124137736522","7.43541940590579","4.55215762878212","7.91322049287722","3.56345275546915","10.3918989206381","11.9358224008719","8.91960097866841","11.2145133706975","10.3000319462668","6.32702594973302","1.52690342961114","6.52364098851194","4.88079672103387","-0.0776285941774989","0.107853152288254","0.710036320916629","0.818721619255541","-0.563878053132607","-6.26271950433793","3.29215715368624","0.41412913803098","1.5410684616485","6.92201135268601","-3.87005237390296","-2.56086296780395","2.19507369884346","4.84408703489072","",
"Euro area","EMU","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Estonia","EST","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ethiopia","ETH","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","-17.6706566821617","13.2202814462926","12.9094870215604","2.80731501456614","0.393303170284038","2.64218947635437","-10.987419133432","-6.51958885269189","0.549614666500464","11.0775592881639","2.10898839530452","13.6448986191877","10.2721165368978","10.6661617381336","8.17718747809103","1.3035686062476","17.63548320435","12.7439479024639","-5.11490798465178","2.97237710176469","-2.61706349411107","-4.08090892973127","-8.29255368266441","-17.121776241397","","","","","","","","","","","","","",
"European Union","EUU","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fiji","FJI","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.77887343066798","4.33787467123266","10.5264654815293","9.99411055447757","8.03928867641189","7.49017956978637","2.03699853753495","1.90572255876292","13.7671667883141","4.93889290541308","4.63466366292053","-0.0931103266438889","4.86842645405651","0.126377029737854","3.47307598853975","5.80554474941761","5.71579703642271","6.37407702274123","3.1275727442652","-1.75999518543958","3.32926379164651","2.39663949635745","-5.98774130663343","3.1821637471997","3.14118138968395","3.98235720821279","4.19184449489957","3.56757015094911","8.0794751376601","",
"France","FRA","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Faroe Islands","FRO","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.4718933062289","12.8894145294441","14.2559615302164","11.6599745561652","16.0757273504096","14.0989790291573","14.0651917271088","15.166532831857","15.4202744858814","14.2402446657694","13.9847459504663","14.0359342250511","10.5211342076775","8.92658157763292","9.50856718334058","11.1261422382138","12.5540510551751","6.71894225397576","14.967719264089","12.3040444709656","22.1112803322771","11.1988508804902","8.02905933726324","5.77189070135659","14.3056608008546","11.8934421897647","",
"Gabon","GAB","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Real interest rate (%)","FR.INR.RINR","","","","","","","","2.65769041612305","2.0801195486638","0.553875459535909","1.62049390096783","-0.449712178073405","0.290841777116869","-0.382676786080152","-5.26616899610745","-12.1674069708577","-3.48579002622957","-4.22003926958361","-2.12134307137053","-0.325891428410261","-2.83291879942755","1.51093333227377","4.20056159487545","4.47329852636106","4.42735447123592","6.38913559707935","6.29317090082597","4.07333892216669","3.73355003602365","5.4717180395958","6.37884870174878","4.95766034312456","6.04185532312384","3.19331437918495","4.01323042810102","-4.4562855135416","1.62782017476109","6.93665752406712","5.54688164737222","3.94909267187909","4.20200533241684","3.21190445013526","1.8974071277108","0.933127669620646","1.76441126186111","1.46678111933941","1.74032954120173","2.63840905198808","1.40150029334957","-1.05327587133547","-0.864312585172748","-1.53558723369941","-1.09424558146415","-1.70072470785305","-1.07329870644328","","","","","","","",
"Georgia","GEO","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.6577731527203","12.5934316942257","8.90730684427562","7.94037574326261","6.96291335402909","7.70884174329766","20.4389045062018","1.45008574391614","5.77747438999982","14.2777425155427","12.0859543223986","7.36603039891237","6.28853839047074","9.74631145193848","2.75998504629924","6.47586316883448","5.34640240504734","4.21277772339219","",
"Ghana","GHA","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gibraltar","GIB","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","-9.63381350219572","-5.46933012747787","-4.14139694248107","3.31472769348522","-1.04807224538968","0.617798328873327","23.6667860300142","20.2823658441833","14.6752857946847","19.1578573735411","18.7963104340512","15.7153796871821","15.0126390590862","12.2999631168399","10.9310156875491","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","-17.8854799952625","-8.90768226469762","7.94836522287474","18.0805883380864","11.5149952496801","12.9822062120409","-45.9484570822052","24.3256122236336","19.9168235532368","20.4501212728142","20.2748721929646","15.8084862644583","33.4667922576171","18.9382733066604","27.0954013360694","21.3105658477455","21.8009596150585","12.3276471183113","14.5618019700946","-29.7080592355656","29.5857607936759","28.0808453037745","22.5081465077466","23.9316435246054","21.5156286283877","20.2146854118755","22.4035581485361","23.2604386536329","20.830941492836","22.1346787273183","","","24.1318963090858","19.6801204275511","20.4621691985809","20.4624667816754","",
"Guinea-Bissau","GNB","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.31617486295075","7.17237789470822","0.355080129193041","-6.66016992727587","7.62304442132895","2.08611950675699","-7.6958137456129","5.9402230091447","6.27817143450471","5.49473681740219","-6.19776872358501","-0.755350488159191","-0.753829770394896","","","","",
"Equatorial Guinea","GNQ","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Grenada","GRD","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","7.83562917835769","10.7817513119549","5.35872882471708","4.27908845037658","8.78350941682893","7.84731690926062","5.21164607085866","3.05430971242716","12.3075851192677","5.27992089460656","7.70259948491638","9.765036457778","7.59495339411635","7.78452204067865","7.12835236156298","9.28555185844833","9.8238778383216","10.3832369979845","8.49301036776852","7.87371781001671","10.8965308423077","12.1346396745791","7.99137765738596","7.39131272579973","4.98861196232189","7.26792403678251","1.55891637090333","11.0040426570786","10.0471091839918","10.4379848922148","5.58026664941533","6.16708090411834","8.34811121218546","6.03565189218371","5.83652877564277","6.6843122956056","8.5345105546663","4.23662944154906","7.28027222486439","",
"Greenland","GRL","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.58841269281907","6.44892642783161","13.7756036385926","13.1531750593886","26.0278452141985","9.76338136820484","10.0574083332611","7.34454924202275","6.96981805724986","7.41195297211511","5.3412663024377","3.64159234246356","9.89283209859513","7.80319865201804","6.11382983166567","9.77861845512881","9.90635406784334","10.6095553827158","10.7558487120577","10.1204942310362","11.1120239240217","11.5957755226516","8.73859365612738","9.6260189401819","",
"Guam","GUM","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","8.77822075323052","9.65710761161089","5.58238431495541","-3.58961208830579","0.427823490095059","2.41032706303899","-27.5411725603529","-6.9366323488486","-54.6984164309961","-15.145686149596","-43.0581813442365","15.6214197259086","2.06207171513902","1.53418484933053","6.11320586697944","13.3384742130302","15.3789556135872","13.3994316286384","5.30329961137327","10.0534953418167","16.6319781955821","13.3564755150324","9.81042651108707","7.27362353382847","6.41851576086257","-58.3271742993337","5.91420681228494","4.43588135982456","13.5253055332236","9.78455155371413","11.9108317426218","8.83199536691536","14.1125517205931","15.2594933056174","9.54246649688728","11.9945950441659","10.6659190740517","16.3599896073805","7.30154280573485","48.520232079954","",
"High income","HIC","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.26382652830358","0.253126006885847","-2.33483501890096","-1.94545644566","0.991119570543397","4.56718375902925","2.49058847368583","2.96475217980869","8.57142026563548","13.1335796694575","13.1100548098655","8.77342560070579","8.80556137329918","11.7112455287551","8.93243485377456","6.36797177604308","8.49691652901985","4.29042925557875","3.98001492590864","5.39566935476293","4.71657678821037","1.06075582548017","1.40539283216176","3.13081176028046","2.09011434451408","1.30876813005376","3.30817621251695","2.0572127357242","1.33527719994554","2.99569532525818","4.33735869633138","",
"Honduras","HND","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","8.13063619209722","11.6509141378912","12.5272068151005","14.3992749197638","13.6964357629193","13.0074710981084","5.67652579076079","3.51675122103523","-6.36650751568245","-3.49108558147936","17.3709215892184","10.0530685105572","2.74949093468395","2.61573640429569","9.77048756186494","13.0595427652839","18.4892936720915","20.9868650553821","17.436909825413","14.5070191720073","16.7023341391041","14.2250659198217","12.6107713947498","10.7680920759953","11.4742824482469","9.35938603880539","9.41284412222124","10.9529575160613","13.5547928877014","9.97180699233074","14.3569629848232","18.4532824160286","12.8806218683924","12.8349768268253","15.0985365589809","14.1091275837915","15.5540781113514","12.6888395551292","11.8268993961629","",
"Heavily indebted poor countries (HIPC)","HPC","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.9263031412026","8.02600977032398","6.98048137609834","11.0546202866172","7.41151253779052","5.10633726306566","8.67021806665669","6.97283591960115","7.82519078166347","7.82512290743325","5.82082947870868","4.85985394297696","4.32613265372645","8.34145518291574","9.36022792702255","7.85418410489071","7.94221160274536","8.4082820211287","8.41833295473112","","","","","","","",
"Haiti","HTI","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-29.48663992545","-2.56083210892155","9.18800988517766","1.36214802772264","1.3950756841774","7.53269346957621","-39.1298223742783","4.0633448058504","9.60985093396516","7.11890641499183","0.704969909422318","8.62185256752219","15.580665115024","12.7610646096366","7.3526527579113","5.65894975375533","9.39331785940299","6.98736420255494","0.671275931527155","0.597120820636305","7.19430241646915","8.63190524550924","-1.67375584583905","-1.10188346861879","5.42860437216743","-2.91699550439434","-4.93149108919236","",
"Hungary","HUN","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.49789998184609","3.41902847392576","6.61885451517646","4.63616751253437","4.41075701313829","1.25217461094993","4.84125007464987","7.60394225165205","2.75271241916409","0.963655598611557","1.92185852242318","3.94469480922335","7.35502148331217","5.76021572386285","4.25983239597733","3.45555701803885","5.1298693726548","6.56126042552884","4.92835955477829","6.26539937094237","5.93658655144957","3.38952548539678","0.723328412974897","0.122534284650242","0.758177553133156","-2.44949470066953","-3.21948274364169","-2.83786340811035","-3.73684963909367","",
"IBRD only","IBD","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","18.8260979553837","4.8816074870712","13.4428230023115","11.155988239991","10.7531630625024","15.4148670582965","15.6069117143453","1.20357312645778","9.26307725112063","8.16295467111805","9.69941919220801","8.21356548046801","-24.6001680758639","11.8265264283871","-1.65421247091313","3.71998595702973","12.3224124961922","10.8520711478648","5.13441023123413","-0.245735467014808","1.65815142163524","2.33967409088073","-3.85224502633455","5.74795209578427","-1.74609753559597","4.59437674883754","7.75018856489028","6.37493124212137","6.79211858069728","8.34991063469474","9.22443234413206","6.50156399609036","6.47124983937941","8.62907372940357","10.0461201069621","",
"IDA only","IDX","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","10.774631333345","-1.06114574723468","4.47650825774464","5.11823673974261","7.77470724751835","7.32098668054156","7.94709992346307","8.68167358316231","9.09322414576454","6.5601800947902","7.63863299972827","7.43584324408399","5.26952700065787","3.62471659355212","9.13274940718732","5.81477651403259","4.33710973165325","5.86417811281615","7.79299430170532","6.90957899163785","5.1212763300933","9.19124732467082","8.34261083012153","8.59144929618339","7.90717719010452","7.30788115953461","4.91012830381202","4.85514517245753","2.57060670201817","5.68184406332425","3.77175624975725","4.80859210832915","-1.98385922230245","1.31797970849672","2.47352165613743","3.86599286270871","6.69517609043592","7.55648841353986","6.2327114148242","5.32760886237311","5.5109566750896","5.69709025790032","4.33825968129265","",
"Not classified","INX","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iran, Islamic Rep.","IRN","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-6.41929082677421","-3.46702474568434","-0.50844811437553","-8.89795418340016","-6.21492024510605","7.07608797972159","-3.35048152380671","-10.2979383964067","-10.4954989331718","-18.1219388990348","2.85270712143955","13.7218632211168","16.1335109923838","","","","","",
"Iraq","IRQ","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.32229277934037","1.00248620152098","-3.44781782670277","-16.5181357175646","-7.04600919384716","3.79313766401111","-8.4197228819977","44.3309717275955","-1.92209457308135","-8.46792182914735","10.9065508616124","13.588173817572","15.8985270212521","60.8767095545268","26.3997082773689","","","","","",
"Iceland","ISL","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.7132365698045","9.86583205753672","7.70535167606905","9.46976949078061","12.2809248145547","8.50591652279102","8.96792018463602","11.4020542510969","9.09827330820367","11.363285020982","8.55512700924078","14.3364494126248","7.14395432574383","7.38502029270726","3.6553690935997","4.463192564846","4.72101402970896","5.90173989477717","3.45764445652863","1.46667925783666","5.84368814136005","6.26018300940988","4.19086772430208","2.25698627935477","2.46512276925049","",
"Israel","ISR","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6354688220314","3.29487161726984","0.935417461183918","2.84374981317656","3.49921235589981","2.56754697302117","1.6181070346165","2.4026747882811","",
"Italy","ITA","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.29134836509294","5.45217609952604","6.5857970618798","11.6470448122797","10.3400712831036","8.15255755961606","7.92064440362171","7.95225254420281","7.74330889097142","6.0940692269112","4.73663574381599","5.13824588590486","4.12890387539513","3.15873855355089","2.60067773160278","2.76222646529531","3.23826980965577","3.42416671160356","3.76243467546476","4.33259382637626","3.02700909877606","3.57968579295654","2.94466372553515","3.61919864683014","3.95121199746377","3.91764782821879","3.16786623371122","2.33532587673561","2.25808863862564","1.59483303043837","1.67212358172089","1.14734459411386","",
"Jamaica","JAM","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","2.36180738031931","1.21659354942361","-10.1844178038285","-1.6620537846355","-2.24424896040948","7.14889215886953","7.49994070329471","0.00732712887253237","-12.7907091877853","-2.81105227200029","0.377481935316969","13.1959300782387","11.7220910106427","11.4339839432065","4.30295075298578","-8.57405786212888","-9.51239671005946","-5.95180111546834","13.9963685890666","14.6898926770619","17.6341273163771","21.2168081878077","19.0028612113975","18.7894494381255","11.5395515036715","11.8731499248838","8.63355883873942","6.50631402756646","4.67744636881316","5.2858669261501","8.07942404039826","5.27905752771502","2.8878167704987","4.27696229240151","9.69328443234426","12.9618004384749","10.3745623903729","8.5786763223903","9.62030481408586","9.67712193324652","11.2974247011353","7.84173944096811","8.66801756353355","9.5131944649357","8.21353328080987","",
"Jordan","JOR","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.9663088565089","6.23501270493237","12.7588116871707","12.2572991330024","10.0780199905495","9.17163593986304","6.99812319020399","5.00987979183905","5.4899059155364","-2.23553715736458","3.45212503611834","-11.7970723523478","5.89858086102657","0.87595563748754","2.64640624425561","3.99019709985347","2.70046942578587","5.36000685759248","6.17297626649221","6.66225302949733","6.60338106002426","6.83360684156299","6.87944447377145","7.763263834084","",
"Japan","JPN","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.27090749336591","1.95124287271768","4.05049499696827","3.11725468088751","1.93461315379085","2.34822342550229","3.4446343617507","3.44952133352934","3.08779538469946","3.30182293293883","3.4858288403494","2.92424060900672","2.90562805999877","2.54882304592612","2.6068783891303","2.84698138591967","2.30603261085953","3.54576191505387","3.17448968701361","2.18007652818581","1.66402193295927","-0.459381591769","-0.948441229804994","0.622192760437052","1.06914440729004","","","","",
"Kazakhstan","KAZ","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kenya","KEN","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","20.0693863354977","7.70192698626692","-1.09237705362623","-5.64352717158527","-1.64090565511986","-7.49008376069427","-5.90233635720789","6.71220181302187","4.12856106843262","0.94258923833144","1.41050608618283","2.60541241101945","3.57239445157642","3.83512031871346","5.25753765227112","4.86449504656513","8.15738963863634","8.02623231556808","6.81521193500167","7.33279706910024","5.74551264736804","1.82532918641224","3.41347240715233","16.4281098926984","15.8016483376052","-5.77658854155806","16.8795684939578","21.0963260266199","17.4540487841647","15.3274334475109","17.8125009662806","17.3581406443313","9.77051092763397","5.04525759604731","7.60998754779144","-8.00986697268563","4.81909078881649","-0.984996971451838","-10.0960035663866","12.526958492458","4.52618583226898","9.31351134458288","9.29394635969954","8.24907899217324","6.26880578270384","10.1181287134987","5.63390261237927","8.46860892017359","7.5063846676582","6.47812006494496","",
"Kyrgyz Republic","KGZ","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.1214953177175","36.8133322362091","43.8735286282503","15.5821030414153","23.0504023507159","30.5208226969826","33.190943213366","19.3088319398897","17.3474659225071","13.4139690980559","12.5060712323012","7.26172707391704","3.01911802459695","21.7404009845743","12.4380443221685","1.05898881293898","13.1975919132012","17.590588688466","10.8087183204007","19.5333606509167","17.4268792699059","12.6891774244179","15.530337040848","14.4756655970255","10.6617519326087","",
"Cambodia","KHM","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kiribati","KIR","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","0.717769745281881","-6.72145134793551","2.6177025619922","8.74661792627496","5.01192714660617","7.01325600186082","4.8813959199203","4.97090269204333","3.71416854491427","5.38534730107708","3.51070660467459","7.59784645625804","5.19159798742811","8.12666035105921","4.39598490652861","10.0290900945035","10.2131380986895","5.95690664895638","8.38695837685433","8.20049685167023","17.8836527184862","7.49337409441175","7.16793867781531","10.3738355839547","6.17620404269227","11.8511585394244","-4.2635096165767","2.77748918676147","5.84413353341751","4.82040687058556","6.20716142314822","3.59786671137438","8.61507751986882","9.26032088884975","6.4178013306382","9.63856878851833","13.3357326351013","4.69360303906778","9.95427436206583","5.30657440201716","9.44421056417355","",
"Korea, Rep.","KOR","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.67974273645569","7.57031938586033","10.3404144822328","10.7579740962821","7.44714269653078","4.08764547324672","3.62604404098715","2.69373937175125","2.69208129866867","4.50501653231774","6.22458862113753","4.03485956347149","4.2226851837321","1.96945202608971","2.70025055583747","4.41899075105516","4.09279126823994","3.58824171458632","3.32627074144665","0.337001849362955","1.35455942282986","1.22662019971689","3.16426921092061","4.32142949289067","1.46946482942361","",
"Kuwait","KWT","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.56318030456","14.3194279455116","3.35588338788477","-5.83446473138293","14.1806914342445","31.492300238803","-8.06820439322685","-9.6704929718029","16.9080708625822","1.26860694637141","0.472936584616584","-5.14911494169832","-11.7209779616469","-6.53955129884658","4.05428824689838","-9.31204874289532","28.1580797496703","-5.11388020101944","-10.2894608346973","-2.30356790820393","4.32879285316651","11.825521124667","40.8599039998745","12.1450221675188","-9.92519782302603","-6.88956734820829","6.2309110298375","21.1932838311736","",
"Latin America & Caribbean (excluding high income)","LAC","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
